image_name,DATE,DATE_CONFIDENCE,CITY,CITY_CONFIDENCE,STATE,STATE_CONFIDENCE,ZIP,ZIP_CONFIDENCE
f0017_07.png,8/2/89,0.924,Port,0.924,Huron mi,0.908,48060,0.355
f1401_36.png,09-08-89,0.977,LISLE,0.983,ILLINOIS,0.98,60532,0.682
f0256_08.png,"8-8-89
FRAZIER PARK CA 93225",0.0,,,,,,
f1062_28.png,8/25/89,0.995,WEYERS,0.995,CAVE VA.,0.995,24486,
f0203_21.png,8-8- 89,0.985,"Falmouth, Mi.",0.984,,0.302,49632,
f1584_28.png,09-18-89,0.553,"STUTTGART
AR",0.327,,,72160,0.39
f0131_03.png,8-3-89,0.968,Detroit,0.973,MI,0.587,48205,
f1689_07.png,"Sept. 18,",0.251,,,,,,
f1437_23.png,,,,,,,,
f1942_21.png,08-25-89,0.989,Burnsvile,0.978,NC,0.964,28714,
f0758_07.png,08-16-89,0.976,Schnecksville,0.981,PA,0.341,18078,
f0686_09.png,08/09/89,0.908,"MONTEBELLO,",0.926,CA,0.925,90640,0.363
f0905_43.png,8/21/19,0.985,Avon-by the Sea,0.964,N.J,0.53,07717,
f1680_37.png,09/16/89,0.99,ELOY,0.99,AZ,0.981,85231,
f2093_26.png,10-4-89,0.408,SPRING,0.819,TX,0.825,77380,0.386
f1945_00.png,9-25-89,0.307,Manchester,0.919,Mo.,0.92,63021,0.908
f2050_45.png,9-21-89,0.929,minNea Polis -,0.553,minnesota,0.943,55406,0.321
f0141_43.png,08-09-89,0.552,PARAMOUNT,0.981,CALIF.,0.981,90723,0.566
f1153_08.png,8-25-89,0.987,Syracuse,0.988,NY.,0.363,13208,0.987
f1001_28.png,08/21/89,0.976,MountainTop,0.98,Pa,0.979,18707,0.315
f0085_01.png,08-09-89,0.944,EL CATON,0.947,ʻA,0.956,92021,0.947
f1895_37.png,,,,,,,,
f0332_15.png,08/05/89,0.363,MANOR,0.988,Georgia,0.988,31550,0.292
f0456_45.png,08/05/89,0.987,Quincy,0.991,Fl.,0.99,32351,0.016
f1487_45.png,09.18.89,0.988,"Baton Rouge, LA",0.995,,0.988,70817,
f2030_28.png,,,,,,,,
f1390_10.png,8.29.89,0.489,SCHENECTADY,0.987,ny,0.988,12306,0.988
f0074_07.png,,,,,,,,
f0503_44.png,"13 AUG. , 1989",0.83,PLAINWELL,0.144,MI,0.261,49080,
f0481_47.png,"8/3/89
BRUNSWICK,",0.984,,,OH,0.074,44212,
f1020_31.png,,,,,,,,
f1301_47.png,08/23/89,0.976,NEESES,0.983,SC,0.982,29107,0.978
f0930_07.png,8/19/89,0.946,"BALTIMORE,",0.525,MARYLAND,0.283,21201,
f1347_06.png,8-30.99,0.987,"SPRINGFIELD,",0.252,VT.,0.982,05156,
f0839_37.png,"Aug. 19, 1989",0.118,"Hammond, IN",0.106,,0.987,46324,
f0214_05.png,08.09.89,0.979,Hillsboro,0.982,Al,0.976,35643,0.29
f2065_28.png,"Sept. 00,1989",0.946,Gladuinter,0.977,Jeras,0.251,75647,
f1297_30.png,8.27.89,0.978,"WARRENTON,",0.984,VA,0.18,22186,
f0391_32.png,8/7/89,0.404,TAMPA,0.912,FLORIDA,0.912,33629,0.906
f0174_06.png,,,,,,,,
f1027_05.png,08/26/89,0.982,SONORA,0.984,KY,0.255,42776,
f1418_02.png,08-19-89,0.465,Wilkinsburg,0.261,Penna,0.825,15221,
f1439_27.png,9-20-89,0.632,Savannah,0.648,Missouri,0.607,64485,
f1154_00.png,,,,,,,,
f1759_19.png,,,,,,,,
f0009_06.png,8/2/89,0.603,"EAST LANSING,",0.346,MiCHIGAN,0.329,48823,
f1842_34.png,"Sept. 9,",0.265,"1989
West Jordan",0.294,Utah,0.347,84088,0.372
f2016_39.png,9-25.89,0.51,Bottineau,0.516,ND,0.512,58318,0.254
f0232_28.png,8.4.89,0.991,Cordele,0.994,Qc.,0.994,31015,0.993
f0152_02.png,8-7-89,0.59,Miami,0.987,Fee,0.987,33172,0.37
f1602_35.png,9-18-1989,0.988,"Natchitoches, La.",0.833,,0.83,71457,
f0031_02.png,"August 4, 1989",0.173,Centerville,0.494,OH,0.394,45459,
f1023_49.png,8/25/89,0.693,"Danbury,",0.703,Ct.,0.697,06811,0.724
f1675_40.png,,,,,,,,
f1162_15.png,,,,,,,,
f0286_16.png,08/11/89,0.955,TAMARAL,0.98,FL,0.644,33321,
f0251_00.png,,,,,,,,
f1826_01.png,9/17/89,0.954,HATTIESBURG,0.981,MISSISSIPPI,0.981,39402,0.976
f0735_17.png,,,,,,,,
f0875_02.png,8/19/89,0.976,Rockford,0.98,IL.,0.541,601103,
f1974_21.png,09/21/89,0.261,Clare,0.988,Iowa,0.988,50524,0.988
f1278_22.png,8/27/89,0.971,Lancaster,0.982,S.C.,0.979,29720,0.527
f2047_48.png,9/24/89,0.825,Troy,0.827,Mo,0.828,63379,0.042
f1948_41.png,9-22-89,0.966,Gideon,0.978,mo,0.308,63848,
f0714_32.png,8/18/89,0.986,Greensburg,0.987,Pa,0.266,15601,
f1740_04.png,09/18/89,0.912,Sandy,0.958,Utah,0.956,84093,0.93
f0755_46.png,8-10-89,0.902,"PETERSBURG,",0.907,AK.,0.587,99833,
f0791_04.png,8-20-89,0.979,GRANGER,0.983,EN,0.977,46530,0.363
f1093_13.png,8/24/89,0.977,Monrovia,0.981,Md.,0.966,21770,0.56
f1282_39.png,08-28-1989,0.987,Louisville,0.988,Ky.,0.118,40214,
f1255_13.png,08/28/89,0.526,Owenton,0.363,Ku,0.293,40359,
f0075_46.png,8/8/89,0.803,LOS ANGELES,0.742,CA,0.791,90023,0.169
f0593_46.png,8/9/89,0.987,Los Gatos,0.25,CA,0.686,95030,
f1167_31.png,8-24-89,0.988,"Dover-Foxcroft,",0.987,Me,0.987,04426,0.06
f1169_08.png,,,,,,,,
f0166_12.png,08-05-89,0.526,HUNTSVILLE,0.956,AL,0.173,35810,
f0206_38.png,"Aug, 5,1989",0.976,WELLINGTON,0.984,FL,0.971,33414,
f0919_47.png,,,,,,,,
f1950_08.png,9-25-89,0.483,STONE LAKE,0.943,W1.,0.97,54876,0.169
f2003_18.png,09/17/89,0.907,PASADENA,0.912,Tx,0.911,77502,0.908
f1046_14.png,,,,,,,,
f0049_32.png,8/2/89,0.982,TOLEDO,0.985,Oh10,0.985,43608,0.974
f1980_17.png,9-17-89,0.973,Memphis,0.981,TN,0.98,38125,0.396
f1414_16.png,09/06/89,0.929,NARRAGANSETT,0.972,RI,0.973,02883,0.972
f2060_18.png,9/29/89,0.931,BEAUMONT,0.961,TX,0.955,77701,0.955
f0218_04.png,8-8-89 SAN,0.276,MARCOS,0.987,CA,0.986,92069,0.363
f0898_29.png,8-23 89,0.876,LONGBRANCH,0.909,N.J.,0.363,07764,
f1707_05.png,9/18/89,0.957,"White Lake,",0.939,S.D.,0.303,57383,
f1103_38.png,8/25 8,0.171,KEYSVILLE,0.955,VA,0.955,23947,0.363
f1338_02.png,8/29/89,0.989,WASHINGTON,0.42,DC,0.989,20011,0.989
f1056_11.png,,,,,,,,
f2048_19.png,9-25-89,0.953,NEENAH,0.959,W1,0.958,54956,0.958
f0337_24.png,,,,,,,,
f1908_49.png,09.27.89,0.975,VANCLEAVE,0.983,MS,0.984,39564,0.978
f0985_44.png,8-23-89,0.774,CONWAY,0.995,S.C.,0.995,29526,0.907
f2013_19.png,9-18-89,0.94,BIRD CITY,0.363,KS,0.94,67745,0.252
f0814_03.png,8-23-89,0.739,Tonawanda,0.995,N.y,0.995,14150,0.995
f1532_16.png,9.18.89,0.875,ALBUQUERQUE,0.905,NM,0.825,87106,0.493
f1231_36.png,8-30-89,0.527,WASHINGTON,0.957,DC,0.955,20002,0.396
f0654_02.png,08-12-89,0.924,HAIKU - MAUL,0.272,HI.,0.141,96708,
f0427_40.png,08/10/89,0.372,"FREMONT
Ca",0.363,,,94538,0.107
f1264_37.png,8-28-89,0.253,HARLAN,0.991,"K4,",0.489,40831,
f0534_00.png,":
8-9-89",0.381,"Blanchester, Ohio",0.957,,,45107,0.106
f0193_48.png,8/10/89,0.863,"JACKSONVILLE, FL. 32256",0.274,,,,
f0094_41.png,"Aug. 5,1989",0.995,Mobile,0.995,AL.,0.995,36608,0.0
f2098_02.png,10/04/89,0.987,"Burbank,",0.986,.0.,0.987,57010,0.118
f1812_15.png,09-16-89,0.971,"VIDOR,",0.982,TY,0.366,77662,
f1840_35.png,09/22/89,0.995,Olathe,0.529,KS,0.995,66062,0.0
f0344_25.png,08/09/89,0.249,Salinas,0.992,Ca.,0.993,93908,0.993
f0171_26.png,,,,,,,,
f1966_31.png,"SEPT. 26
HUDSON",0.985,WI,0.991,,,54016,0.363
f1496_39.png,7-17-89,0.155,Albuquerque,0.944,NM,0.924,87112,0.924
f1669_41.png,9-21-89,0.995,"Deadwood,",0.995,SD,0.995,57732,0.985
f0490_13.png,8-11-89,0.589,Jackson,0.988,MI,0.988,49201,0.908
f0329_34.png,8-5-89,0.993,"Birmingham,",0.994,AL,0.994,35204,0.974
f0702_46.png,08/17/89,0.187,BALTIMore,0.222,MD,0.227,21209,0.217
f1911_44.png,9-21-89,0.942,Walhalla,0.95,n.D.,0.949,58282,0.293
f0956_32.png,8-23-89,0.99,CHARLOTTE,0.99,N.C.,0.99,28209,0.99
f1000_45.png,AUG. 23.89,0.962,LOUDONVILLE,0.988,N. Y.,0.392,12211,
f0199_01.png,08/05/89,0.901,ALABASTER,0.926,AL,0.924,35007,0.926
f1326_12.png,8.28.89,0.987,"Wallace,",0.987,SC,0.403,29596,
f1431_47.png,9-22- 89,0.988,Newton,0.989,LA,0.251,50208,0.162
f2004_29.png,9-18-89,0.977,TUCSON,0.989,AZ.,0.995,85716,0.989
f1902_10.png,9-20-89,0.93,HOPE,0.94,AR,0.94,71801,0.939
f0922_02.png,8/19/89,0.985,Bloomfield,0.987,,0.343,47424,
f1355_03.png,8-29.89,0.995,BEDFORD.,0.995,INDIANA .,0.995,47421,0.992
f1026_41.png,,,,,,,,
f0405_20.png,,,,,,,,
f1588_11.png,09-16-88,0.924,Metairie,0.379,La,0.927,70003,0.536
f0825_23.png,08.25-09,0.995,PF,0.957,,,19:36,0.978
f0208_05.png,8/8/89,0.99,"ARLINGTON,",0.99,WA.,0.99,98223,0.612
f1173_40.png,"8
28/89",0.324,LAUREL,0.994,md,0.679,20707,
f1481_35.png,09/16/89,0.942,ALBA,0.957,Tx,0.953,75410,0.954
f0877_17.png,08 16 1989,0.994,PORTANGELES,0.995,LUA.,0.995,98362,0.994
f2084_07.png,10-4-89,0.994,Malera Rodos,0.994,Pa,0.994,15136,0.905
f0691_00.png,SKOKIE,0.508,,,,,60026,0.329
f1116_09.png,8/24/89,0.537,GREENVILLE,0.939,NC,0.941,27834,0.934
f1982_16.png,09-28-89,0.676,BEAUMONT,0.982,TX,0.372,77706,
f1852_35.png,9-18-89,0.518,Rogers,0.982,n.o.,0.982,58479,0.981
f1807_08.png,9-18-89,0.378,Kent,0.988,MN,0.988,56553,0.988
f0331_41.png,08-08-89,0.119,ChaGRIN Falls Ohio,0.252,,0.363,44022,
f0713_17.png,8/12/89,0.97,Des Moines,0.954,Wa,0.966,98198,0.171
f1262_42.png,8/24/89,0.995,,,,,,
f0225_20.png,08.07-89,0.989,Springfield,0.99,Ohio,0.99,45505,0.3
f1821_24.png,9/16/89,0.986,"ROWLETT,",0.929,TX,0.988,75088,0.986
f0929_23.png,8/23/89,0.882,"GREENWICH,",0.188,NEW YORK,0.785,12834,0.006
f1629_49.png,9-15-89,0.923,Plano,0.93,Tx.,0.927,75075,0.928
f0585_26.png,AUG. 10.1989,0.945,"KANEOHE ,",0.328,HAWAII,0.986,96744,0.986
f0500_38.png,8-11-89,0.977,TEQUESTA,0.985,FL,0.985,33469,0.258
f1597_45.png,9/15/89,0.934,Waco,0.95,,0.949,76708,0.949
f0507_19.png,,,,,,,,
f1165_30.png,08.28-89,0.411,SEABROOK,0.499,MD,0.653,20106,
f0688_09.png,"Aut. 9,1989",0.371,KENT,0.781,WA,0.758,98042,0.683
f1190_46.png,08/28/89,0.928,"CHESHIRE
MA",0.117,,,01225,0.512
f1757_24.png,09/17/89,0.477,Phoenix,0.988,az.,0.988,85014,0.348
f1917_19.png,09/16/89,0.293,Mandan,0.801,N.D.,0.778,58554,0.292
f0993_30.png,8/21/89,0.745,Plymouth,0.994,In.,0.994,46563,0.584
f1537_32.png,9-18-89,0.388,,,,,,
f1650_05.png,9-19-89,0.171,MESA,0.977,Az,0.976,85202,0.32
f1892_07.png,9-21-89,0.586,"SPRINGFIELD,",0.487,MO.,0.331,65807,
f0818_03.png,8-23-89,0.888,Center Harbor,0.864,N.H.,0.589,03226,
f0779_27.png,10 aug 1989,0.611,"mccall, ID",0.118,,0.083,83638,
f0255_48.png,,,Firarest,0.975,Wa,0.975,98446,0.921
f0939_32.png,8.24.89,0.887,WARWICK,0.995,RI.,0.995,02886,0.995
f0876_43.png,,,,,,,,
f1127_01.png,8/23/89,0.971,SIMPSONVILLE,0.985,South Carolina,0.98,29681,0.977
f1397_09.png,,,,,,,,
f1518_07.png,9/21/89,0.909,ROUNTZE,0.923,Tex77425,0.923,,
f0341_00.png,08/04/89,0.935,Morrow,0.945,TA.,0.941,30260,0.266
f0298_13.png,AUG. 9.1989,0.255,HONOLULU,0.741,", HAWAII",0.252,94826,0.279
f1134_40.png,8-23.89,0.984,East Haven,0.118,CT,0.058,06512,
f0670_02.png,8/13/89,0.986,FT.LAUDERDALE,0.986,FL,0.986,33331,0.644
f1778_11.png,09/22/89,0.739,Delavan,0.741,Wi,0.674,53115,
f0843_06.png,08/19/89,0.978,"Bloomington,
IN",0.958,,,47408,0.464
f0788_34.png,08/09/89,0.115,Beaverton,0.99,OREGON,0.99,97005,0.99
f1006_19.png,08/23/89,0.706,Littlestown,0.825,Pa.,0.119,17340,
f1817_18.png,09-16-89,0.983,SAN ANTONIO,0.971,TX,0.388,78201,0.984
f0096_45.png,08-07-89,0.005,Detroit,0.988,Mi,0.152,48224,
f1910_05.png,09-25-89,0.949,SAN ANTONIO,0.937,TX,0.954,78213,0.585
f0893_25.png,08/21/89,0.906,WABASH,0.909,INDIANA,0.909,46992,0.908
f2018_05.png,9- 15-89,0.737,FORT COLLINS,0.778,CO.,0.254,80521,
f0944_27.png,8/23/89,0.995,ERIE,0.995,PA,0.995,16505,0.995
f2044_20.png,09-29-89,0.866,Lees,0.886,"Summit, No.",0.491,64063,0.363
f0107_06.png,08 AUG 89,0.859,EL SEGUNDO,0.36,CA,0.908,90245,0.904
f1101_38.png,8/25/89,0.995,lettapan,0.995,,,02/26,0.995
f1408_02.png,,,,,,,,
f0482_06.png,080889,0.986,DeBARY,0.988,FLORICA,0.988,32713,0.988
f0317_44.png,08/05/89,0.0,ORLANDO,0.314,FL,0.345,32804,0.265
f0641_22.png,8/13/89,0.989,"Bethlehem,",0.292,PA,0.406,18017,
f0884_29.png,"August 21, 1989",0.209,Cedarville,0.99,IL,0.681,61013,0.587
f2083_33.png,10-02-89,0.989,EKALAKA,0.989,At.,0.25,57324,
f0796_08.png,08-17-89,0.072,Middletown,0.248,Delaware,0.221,19709,
f1224_16.png,August 301989,0.987,Washington,0.988,D.C. .,0.728,2,
f0104_43.png,08/07/89,0.924,Summerland,0.248,"Key, FL",0.907,33042,0.153
f0370_20.png,,,,,,,,
f1472_37.png,,,,,,,TX 78586,0.0
f0379_10.png,8-6-89,0.656,Millington,0.987,", Michigan",0.282,48746,0.385
f0051_42.png,"08-04-89
Youngstown",0.993,,,ohio,0.995,445 05,0.994
f0308_10.png,8-11-89,0.954,VERINGTON,0.954,MV,0.293,1,0.354
f1067_20.png,,,Depew,0.995,N.Y.,0.995,14043,0.988
f0201_34.png,8/9/84,0.99,SANFRANCISCO,0.992,CA.,0.99,94133,
f2022_38.png,9-20 - 89,0.118,Ogden,0.588,Utah,0.589,84405,0.311
f1924_29.png,,,,,,,,
f0524_04.png,08/10/89,0.573,FRESNO,0.924,CA,0.924,93726,0.585
f1742_04.png,9/19/89,0.966,Oakley,0.971,KanSAS,0.971,67748,0.971
f1226_13.png,08/24/89,0.946,"Hyattsville ,",0.93,MO,0.954,20784,0.946
f1880_06.png,9/11/89,0.918,Richland,0.942,Center Wi,0.297,53581,
f2051_15.png,9-23-89,0.988,Roseau,0.988,Mr.,0.988,567.51,0.987
f1642_04.png,9-16-89,0.982,Osmond,0.985,Nebr,0.984,68765,0.307
f0794_31.png,08/19/89,0.301,"Highlands, N.J.",0.267,,0.103,07732,
f1041_18.png,8-23-89,0.586,,,SPRINGFIELD PA,0.094,19064,
f1146_05.png,23 AUG-89,0.969,"Middletown
GT",0.969,,0.492,06457,
f1695_12.png,9-18-89,0.99,Glendine,0.993,Mt,0.993,59330,0.992
f0097_05.png,8/4/89,0.831,Woodstock,0.855,GA.,0.855,30188,0.363
f0076_06.png,8/8/89,0.987,HOLLAND,0.987,OH.,0.986,43528,0.984
f1773_18.png,"Sept. 16, 1989",0.908,Colorado,0.943,Springs CO,0.423,80917,0.941
f0515_18.png,08-10-89,0.991,TROY,0.993,IDAMO,0.993,83871,0.993
f1968_09.png,09- 24-89,0.951,LIME SPRINGS,0.494,IOWA,0.925,52155,
f0590_06.png,,,,,,,,
f1934_10.png,08-25-89,0.973,"ROCKVILLE, MD",0.15,-1135,0.223,20851,
f1596_10.png,,,,,,,,
f2007_45.png,Sept.23,0.995,Clarkston Utah,0.995,,0.995,84305,
f1752_29.png,9-16-89,0.334,VERMILLION,0.989,SO,0.99,57069,0.99
f0105_03.png,08/06/89 DETROIT,0.683,,,MICH,0.99,48219,0.992
f1655_34.png,9/21/89,0.284,,,,,,
f0468_24.png,68/8/8,0.948,LOS ANGELES,0.936,CALIFORNIA,0.363,90605,0.357
f0996_01.png,8-20-89,0.995,Ridgeville,0.995,IN,0.995,41380,
f1899_19.png,09-23-89,0.975,HARKER,0.984,HEIGHTS TX,0.972,76543,0.98
f2014_07.png,9-20-89,0.978,WILCOX,0.984,NE,0.983,68982,0.983
f0754_01.png,8/13/89,0.951,"ST. CLAIR SHORES,",0.568,MI,0.647,48082,
f1535_20.png,9/17/89,0.99,Columbia,0.99,Mississippi,0.99,39429,0.99
f1673_32.png,"Sept. 16,1989",0.219,"Salt Lake
Utah",0.27,,0.377,84117,
f1446_25.png,09-21-1989 ZUMBROTA,0.862,,,MN,0.074,55992,
f0393_18.png,8-9-89,0.976,LAS VEGAS,0.966,NV,0.368,89102,
f1626_27.png,09-16-89,0.826,"Winslow,",0.837,Arizona,0.833,86047,0.825
f0024_24.png,8/3/89,0.74,Toledo,0.778,Ohio,0.778,43609,0.364
f0775_24.png,8/14/89,0.984,Nashville,0.986,TN,0.977,37210,0.148
f0821_44.png,,,,,,,,
f1242_30.png,,,,,,,,
f1245_39.png,,,chicago,0.995,II.,0.037,60629,
f0675_24.png,08/14/89,0.985,BARton,0.987,FloridA,0.316,33830,0.17
f0759_41.png,,,,,,,,
f0372_33.png,8-6-89,0.995,Heutmagma,0.995,Buch  32169,0.995,71,
f1100_46.png,8/25/89,0.995,Silver Spring,0.995,VD,0.995,20903,0.949
f1610_32.png,9-16-89,0.377,Vinton,0.985,LA,0.987,70668,0.697
f0711_11.png,08-17-89,0.891,Chambersburg,0.895,PA,0.881,17201,0.885
f0743_31.png,8-19-89,0.995,"BURBANK,",0.995,. 60459,0.995,14,
f1458_19.png,9-21-89,0.495,,,,,,
f0580_29.png,8/8/89,0.354,PASADENA,0.825,CA,0.825,91107,0.823
f0587_34.png,9/12/89,0.74,"Guntersville,",0.835,Al.,0.235,35976,
f0459_12.png,8/8/89,0.988,Santa Barbara,0.644,CA,0.612,93110,
f1209_31.png,08/24/89,0.995,MACEdon,0.995,NY,0.995,141502,0.995
f1252_21.png,8/27/89,0.995,Anton,0.995,N.C.,0.995,28716,0.995
f1722_43.png,9-17-89,0.985,"Duncan,",0.988,OKLa.,0.988,73533,0.987
f1187_49.png,08/28/89,0.978,Dorchester,0.984,MA.,0.982,02124,0.976
f1016_36.png,08/26/87,0.951,HENDERODIVILLE,0.994,,,97.39,0.143
f0613_28.png,8-12-89,0.995,ettle,0.995,Washington,0.995,98106,0.995
f0019_38.png,"MILFORD,
8-2-89",0.855,,,MiCHIGAN,0.032,,
f0953_15.png,8/23/89,0.362,Rockport,0.984,MA,0.983,01966,0.972
f1475_14.png,9-16-89,0.876,Albuquerque,0.995,NM,0.894,87108,0.995
f1350_18.png,9-1-89,0.585,Sidney,0.987,NY.,0.988,13838,0.986
f1205_25.png,"Aug 24,89",0.767,Searsmont,0.82,ME,0.119,04973,
f1554_25.png,"9-17-89 Shelbyville, TX",0.081,,,,0.155,75973,
f0136_18.png,8-10-89,0.637,STOCKTON,0.992,CA,0.992,95210,0.991
f1921_33.png,9-14-89,0.825,"Independence,",0.828,"KS,",0.281,67301,
f0872_30.png,"8/23/89 E,",0.278,Boston,0.267,MA,0.272,02/28,0.268
f1508_14.png,09/15/89,0.985,TEMPLE,0.986,TX.,0.644,76501,
f1250_24.png,8/25/89,0.924,"Chicago,",0.931,Il.,0.363,60653,
f0064_04.png,,,,,,,,
f1137_07.png,"AUG. 25, 1989",0.989,ARLINGTON,0.99,VA,0.99,22204,0.99
f0122_45.png,08-08-89,0.015,,,,,,
f1344_45.png,8-23-89,0.981,NORTHBORO,0.985,MA.,0.984,01532,0.506
f0538_03.png,8-10-89,0.402,LOS ANGELES,0.987,'A,0.988,90034,0.988
f1643_46.png,,,,,,,,
f1539_20.png,09/18/89,0.061,RESERVE,0.825,NM,0.825,87830,0.74
f1430_10.png,,,,,,,,
f1981_44.png,SEPT. 22-89,0.989,MOORE,0.99,TEXAS,0.265,78057,
f0603_11.png,8-10-1989,0.613,Harris burg,0.935,OREGON,0.256,97446,
f1819_37.png,9/16/89,0.987,JACKSON,0.988,ms,0.988,39.206,0.988
f0703_11.png,,,,,,,,
f1750_06.png,9/20/89,0.489,Wichita,0.99,KS.,0.99,67212,0.99
f1416_00.png,9-17-89,0.995,Schenectady Ny,0.994,,,12304,0.994
f0517_23.png,9/10/89,0.683,HAYWARD,0.741,A,0.281,9454 1,0.234
f0965_28.png,,,,,,,,
f0837_08.png,8-21.89,0.967,BECKLEY,0.975,WV /,0.594,2580,
f1493_36.png,09-15-89,0.873,FORT WORTH,0.349,TEXAS,0.875,76111,0.907
f0976_41.png,,,Chicago,0.978,IL.,0.08,60628,
f0595_35.png,08/13/89,0.488,Bothell,0.989,WA.,0.989,98011,0.989
f1247_15.png,8-21-89,0.974,ORLAND,0.249,PARK IL.,0.631,60462,0.558
f1261_39.png,"08
24189",0.825,Stafford,0.99,Va.,0.986,22554,
f0645_45.png,,,,,,,,
f1478_41.png,9-16-89,0.727,PAMPA,0.785,TEXAS,0.772,79065,0.659
f1565_04.png,9/18/89,0.971,"Ft. Polk
LA",0.808,,,71459,0.367
f1183_38.png,8/25/89,0.995,TiverTon,0.995,R.I.,0.995,02878,0.995
f0656_11.png,,,RIVERSIDE,0.99,CA,0.99,92506,0.293
f0563_12.png,8-8-89,0.973,ARCADIA,0.984,Calif.,0.983,91106,0.98
f0704_31.png,8/18/89,0.76,Haley,0.988,Oregon,0.989,97348,0.172
f1406_38.png,8/20/89,0.985,HEMET,0.987,CA.,0.987,92343,0.459
f0767_25.png,08-16-89,0.213,"Sharon Hill, Pa.",0.095,,0.118,19079,
f0598_49.png,8/12/89,0.983,LOS ANGELES,0.797,CA.,0.855,90042,0.505
f1024_46.png,8-21-89,0.989,Crous Point,0.989,In,0.48,46307,
f0966_44.png,8/21/89,0.983,Noblesville,0.984,Ind.,0.431,46060,
f0660_10.png,8-12-89,0.981,"Felton, CA",0.451,,0.298,95018,
f0920_11.png,08/12/89,0.955,Floyds Knobs Im,0.283,,,47/19,0.252
f2020_16.png,09-27-89,0.99,FARGO,0.991,ND,0.99,58103,0.42
f0746_28.png,08/18/89,0.949,CHICAGO,0.972,IL.,0.971,60653,0.968
f1111_02.png,08/25/89,0.397,Aiken,0.26,SC,0.389,29801,0.072
f0192_22.png,8/8/89,0.954,MARgate,0.957,FL,0.958,38063,0.954
f0231_43.png,8-8.89,0.986,Chula Vista,0.985,CA,0.987,92010,0.986
f0906_29.png,8/21/89,0.995,Peoria,0.995,IL,0.995,"616,4",0.995
f1157_43.png,08/29/89,0.992,"BALDWINSVILLE,",0.994,NY,0.991,13027,
f0270_23.png,,,,,,,,
f1420_00.png,3/22/89,0.995,CHICAGO,0.995,IL.,0.995,60629,0.994
f1907_22.png,09/19/89,0.905,WINNIE,0.909,TX,0.909,77665,0.908
f2040_47.png,"Sept 16,1989",0.923,Denner,0.985,Co.,0.343,80237,
f0662_29.png,8-10-89,0.492,MARYSVILLE,0.219,ca,0.99,95901,0.199
f1876_22.png,9/25/89,0.587,BLAINE,0.987,MN,0.987,55434,0.986
f1135_17.png,08/22/89,0.814,AUBURN,0.908,ME,0.897,04210,0.875
f0925_21.png,08/18/89,0.423,MOUNTAIN,0.115,VIEW CA,0.17,94041,
f1385_36.png,08-07-89,0.989,Mt. Juliet,0.991,TW,0.993,31122,0.17
f0864_41.png,8-21-89,0.927,INDIANAPOLIS,0.934,IN,0.933,46220,0.371
f0399_44.png,,,,,,,,
f1878_33.png,9.21.89,0.93,Milwaukee,0.95,"WI,",0.355,53221,
f0034_08.png,08-04-89,0.985,CLEVELAND,0.986,OHIO,0.986,44130,0.682
f1274_24.png,8.25-89,0.862,NORFOLK,0.994,A,0.255,23517,
f0375_07.png,,,,,,,,
f0227_27.png,8-4-89,0.995,Mantua,0.995,Oh,0.995,44255,0.995
f0904_04.png,8-20-89,0.995,REDLANDS,0.995,"CA,",0.995,92374,0.117
f1328_01.png,8/28/89,0.984,"Qaktien, In.",0.984,,,47541,0.494
f1374_18.png,8-29.89,0.363,LANSING,0.683,IL,0.683,60438,0.683
f1692_18.png,09/16/89,0.976,Beatrice,0.983,Ne,0.983,68310,0.683
f0211_26.png,08-09-89,0.995,ChuLA,0.981,Vista CA,0.995,92010,0.0
f0661_44.png,8.13-89,0.978,BURBANK,0.979,CA,0.979,91506,0.978
f1548_21.png,9-18-89,0.915,TEXARKANA,0.919,AR,0.584,75502,
f1700_36.png,,,,,,,,
f0683_02.png,8-12-89,0.259,HONOLULU,0.89,HAWAII,0.888,96815,0.884
f1890_28.png,09-21-89,0.992,"Clearwater,",0.994,Mn.,0.987,55320,
f0057_20.png,8/4/89,0.995,"Stoneboro,",0.995,PA.,0.995,16153,0.253
f1607_17.png,9-16-89,0.986,Rogers,0.989,AR,0.989,72156,0.989
f2046_26.png,09/27/89,0.995,Granton,0.995,WI,0.995,54436,0.995
f0852_40.png,8-22-89,0.909,Sharon,0.921,MA,0.916,02067,0.91
f1336_30.png,08-30-89,0.971,Meriden,0.971,Ct.,0.174,06450,
f1363_19.png,08-14-89,0.804,"altamonte Springs, FI",0.09,,0.709,32714,
f0159_14.png,8-7-89,0.814,Newport,0.825,Tn.,0.824,37821,0.821
f1682_10.png,09-16-89,0.26,PHOENIX,0.988,AZ,0.988,85035,0.988
f1088_00.png,,,,,,,,
f0948_01.png,8/21/89,0.235,"Scranton,",0.116,Pas.,0.26,18509,
f0783_27.png,8/9/89,0.927,NORTH Pole,0.935,ALASKA,0.955,99705,0.308
f0708_14.png,08-19-89,0.493,ANTIOCH,0.989,Il,0.99,60002,0.99
f2041_22.png,9/19/89,0.959,Dillon,0.975,MT.,0.973,59125,0.466
f0475_47.png,8-9-89,0.98,BURBANK,0.982,CA,0.981,91505,0.41
f0606_11.png,,,,,,,,
f1435_38.png,09/22/1989,0.965,DULUTH,0.974,MN,0.972,55808,0.95
f0599_04.png,8/13/89,0.981,"St.Petersburg,",0.486,Fl.,0.449,33705,0.363
